1|06/30/2020|A|31202339028311001000000180000||||||31000|33946|31100100|001800|06/30/2021|N|||||
1|06/30/2020|A|31202339028311001000000180100||||||31000|33946|31100100|001801|06/30/2021|N|||||
1|06/30/2020|A|31202339028311001000000190300||||||31000|33946|31100100|001903|06/30/2021|N|||||
1|06/30/2020|A|31202339028311001000000200000||||||31000|33946|31100100|002000|06/30/2021|N|||||
1|06/30/2020|A|31202339028311001000000370000||||||31000|33946|31100100|003700|06/30/2021|N|||||
1|06/30/2020|A|31202339028311001000000400100||||||31000|33946|31100100|004001|06/30/2021|N|||||
1|06/30/2020|A|31202339028311001000001000000||||||31000|33946|31100100|010000|06/30/2021|Y|||||
1|06/30/2020|A|31202339028311001000003000000||||||31000|33946|31100100|030000|06/30/2021|Y|||||
1|06/30/2020|A|31202339028311001000004000000||||||31000|33946|31100100|040000|06/30/2021|Y|||||
1|06/30/2020|A|31202339028311001000006000000||||||31000|33946|31100100|060000|06/30/2021|N|||||
1|06/30/2020|A|31202339028311001000009025900||||||31000|33946|31100100|090259|06/30/2021|N|||||
1|06/30/2020|A|31202339028311001000010076600||||||31000|33946|31100100|100766|06/30/2021|N|||||
1|06/30/2020|A|31202339028311001000010077700||||||31000|33946|31100100|100777|06/30/2021|N|||||
1|06/30/2020|A|31202339028311001000010324100||||||31000|33946|31100100|103241|06/30/2021|N|||||
1|06/30/2020|A|31202339028311001000010508400||||||31000|33946|31100100|105084|06/30/2021|N|||||
1|06/30/2020|A|31202339028311001000010704000||||||31000|33946|31100100|107040|06/30/2021|N|||||
1|06/30/2020|A|31202339028311001000018020000||||||31000|33946|31100100|180200|06/30/2021|N|||||
1|06/30/2020|A|31202339028311001000019000000||||||31000|33946|31100100|190000|06/30/2021|N|||||
1|06/30/2020|A|31202339028311001000021000300||||||31000|33946|31100100|210003|06/30/2021|N|||||
1|06/30/2020|A|31202339028311001000031022400||||||31000|33946|31100100|310224|06/30/2021|N|||||
1|06/30/2020|A|31202339028311001000031032200||||||31000|33946|31100100|310322|06/30/2021|N|||||
1|06/30/2020|A|31202339047000000000000000000||||||31000|33947||||N|||||
1|06/30/2020|A|31202339047317001000000050000||||||31000|33947|31700100|000500|06/30/2021|N|||||
1|06/30/2020|A|31202339047317001000000050400||||||31000|33947|31700100|000504|06/30/2021|N|||||
1|06/30/2020|A|31202339047317001000000070000||||||31000|33947|31700100|000700|06/30/2021|N|||||
1|06/30/2020|A|31202339047317001000000110000||||||31000|33947|31700100|001100|06/30/2021|N|||||
1|06/30/2020|A|31202339047317001000000150000||||||31000|33947|31700100|001500|06/30/2021|N|||||
1|06/30/2020|A|31202339047317001000000151000||||||31000|33947|31700100|001510|06/30/2021|N|||||
1|06/30/2020|A|31202339047317001000000152000||||||31000|33947|31700100|001520|06/30/2021|N|||||
1|06/30/2020|A|31202339047317001000000180000||||||31000|33947|31700100|001800|06/30/2021|N|||||
1|06/30/2020|A|31202339047317001000000200000||||||31000|33947|31700100|002000|06/30/2021|N|||||
1|06/30/2020|A|31202339047317001000000370000||||||31000|33947|31700100|003700|06/30/2021|N|||||
1|06/30/2020|A|31202339047317001000000380000||||||31000|33947|31700100|003800|06/30/2021|N|||||
1|06/30/2020|A|31202339047317001000001000000||||||31000|33947|31700100|010000|06/30/2021|Y|||||
1|06/30/2020|A|31202339047317001000003000000||||||31000|33947|31700100|030000|06/30/2021|Y|||||
1|06/30/2020|A|31202339047317001000004000000||||||31000|33947|31700100|040000|06/30/2021|N|||||
1|06/30/2020|A|31202339047317001000006000000||||||31000|33947|31700100|060000|06/30/2021|N|||||
1|06/30/2020|A|31202339047317001000010077700||||||31000|33947|31700100|100777|06/30/2021|N|||||
1|06/30/2020|A|31202339047317001000010120400||||||31000|33947|31700100|101204|06/30/2021|N|||||
1|06/30/2020|A|31202339047317001000010324100||||||31000|33947|31700100|103241|06/30/2021|N|||||
1|06/30/2020|A|31202339047317001000010500900||||||31000|33947|31700100|105009|06/30/2021|N|||||
1|06/30/2020|A|31202339047317001000010515000||||||31000|33947|31700100|105150|06/30/2021|N|||||
1|06/30/2020|A|31202339047317001000010515200||||||31000|33947|31700100|105152|06/30/2021|Y|||||
1|06/30/2020|A|31202339047317001000010515300||||||31000|33947|31700100|105153|06/30/2021|Y|||||
1|06/30/2020|A|31202339047317001000010515400||||||31000|33947|31700100|105154|06/30/2021|Y|||||
1|06/30/2020|A|31202339047317001000010515500||||||31000|33947|31700100|105155|06/30/2021|N|||||
1|06/30/2020|A|31202339047317001000010515600||||||31000|33947|31700100|105156|06/30/2021|Y|||||
1|06/30/2020|A|31202339047317001000010515800||||||31000|33947|31700100|105158|06/30/2021|Y|||||
1|06/30/2020|A|31202339047317001000010516000||||||31000|33947|31700100|105160|06/30/2021|N|||||
1|06/30/2020|A|31202339047317001000010586000||||||31000|33947|31700100|105860|06/30/2021|N|||||
1|06/30/2020|A|31202339047317001000010704000||||||31000|33947|31700100|107040|06/30/2021|N|||||
1|06/30/2020|A|31202339047317001000010788900||||||31000|33947|31700100|107889|06/30/2021|N|||||
1|06/30/2020|A|31202339047317001000010803700||||||31000|33947|31700100|108037|06/30/2021|N|||||
1|06/30/2020|A|31202339047317001000010988900||||||31000|33947|31700100|109889|06/30/2021|N|||||
1|06/30/2020|A|31202339047317001000014052708||||||31000|33947|31700100|140527|06/29/2008|N|||||
1|06/30/2020|A|31202339047317001000014052709||||||31000|33947|31700100|140527|06/29/2009|N|||||
1|06/30/2020|A|31202339047317001000014052710||||||31000|33947|31700100|140527|06/29/2010|N|||||
1|06/30/2020|A|31202339047317001000014052711||||||31000|33947|31700100|140527|06/29/2011|N|||||
1|06/30/2020|A|31202339047317001000014052712||||||31000|33947|31700100|140527|06/29/2012|N|||||
1|06/30/2020|A|31202339047317001000014052713||||||31000|33947|31700100|140527|06/29/2013|N|||||
1|06/30/2020|A|31202339047317001000014052714||||||31000|33947|31700100|140527|06/29/2014|N|||||
1|06/30/2020|A|31202339047317001000014052715||||||31000|33947|31700100|140527|06/29/2015|N|||||
1|06/30/2020|A|31202339047317001000014052716||||||31000|33947|31700100|140527|06/29/2016|N|||||
1|06/30/2020|A|31202339047317001000018004900||||||31000|33947|31700100|180049|06/30/2021|N|||||
1|06/30/2020|A|31202339047317001000018005600||||||31000|33947|31700100|180056|06/30/2021|N|||||
1|06/30/2020|A|31202339047317001000018020000||||||31000|33947|31700100|180200|06/30/2021|N|||||
1|06/30/2020|A|31202339047317001000018020500||||||31000|33947|31700100|180205|06/30/2021|N|||||
1|06/30/2020|A|31202339047317001000018102000||||||31000|33947|31700100|181020|06/30/2021|N|||||
1|06/30/2020|A|31202339047317001000018109300||||||31000|33947|31700100|181093|06/30/2021|N|||||
1|06/30/2020|A|31202339047317001000018109400||||||31000|33947|31700100|181094|06/30/2021|N|||||
1|06/30/2020|A|31202339047317001000018508000||||||31000|33947|31700100|185080|06/30/2021|N|||||
1|06/30/2020|A|31202339047317001000019000000||||||31000|33947|31700100|190000|06/30/2021|N|||||
1|06/30/2020|A|31202339047317001000021000300||||||31000|33947|31700100|210003|06/30/2021|N|||||
1|06/30/2020|A|31202339047317001000021002400||||||31000|33947|31700100|210024|06/30/2021|N|||||
1|06/30/2020|A|31202339047317001000022003000||||||31000|33947|31700100|220030|06/30/2021|N|||||
1|06/30/2020|A|31202339047317001000031032200||||||31000|33947|31700100|310322|06/30/2021|N|||||
1|06/30/2020|A|31202339948000000000000000000||||||31000|33948||||N|||||
1|06/30/2020|A|31202339948317001000000050000||||||31000|33948|31700100|000500|06/30/2021|N|||||
1|06/30/2020|A|31202339948317001000000110000||||||31000|33948|31700100|001100|06/30/2021|N|||||
1|06/30/2020|A|31202339948317001000000150000||||||31000|33948|31700100|001500|06/30/2021|N|||||
1|06/30/2020|A|31202339948317001000000152000||||||31000|33948|31700100|001520|06/30/2021|N|||||
1|06/30/2020|A|31202339948317001000000180000||||||31000|33948|31700100|001800|06/30/2021|N|||||
1|06/30/2020|A|31202339948317001000000200000||||||31000|33948|31700100|002000|06/30/2021|N|||||
1|06/30/2020|A|31202339948317001000000370000||||||31000|33948|31700100|003700|06/30/2021|N|||||
1|06/30/2020|A|31202339948317001000001000000||||||31000|33948|31700100|010000|06/30/2021|Y|||||
1|06/30/2020|A|31202339948317001000003000000||||||31000|33948|31700100|030000|06/30/2021|Y|||||
1|06/30/2020|A|31202339948317001000004000000||||||31000|33948|31700100|040000|06/30/2021|N|||||
1|06/30/2020|A|31202339948317001000006000000||||||31000|33948|31700100|060000|06/30/2021|N|||||
1|06/30/2020|A|31202339948317001000010077700||||||31000|33948|31700100|100777|06/30/2021|N|||||
1|06/30/2020|A|31202339948317001000010324100||||||31000|33948|31700100|103241|06/30/2021|N|||||
1|06/30/2020|A|31202339948317001000010500900||||||31000|33948|31700100|105009|06/30/2021|N|||||
1|06/30/2020|A|31202339948317001000010586000||||||31000|33948|31700100|105860|06/30/2021|N|||||
1|06/30/2020|A|31202339948317001000010704000||||||31000|33948|31700100|107040|06/30/2021|N|||||
1|06/30/2020|A|31202339948317001000010788800||||||31000|33948|31700100|107888|06/30/2021|N|||||
1|06/30/2020|A|31202339948317001000014052708||||||31000|33948|31700100|140527|06/29/2008|N|||||
1|06/30/2020|A|31202339948317001000014052710||||||31000|33948|31700100|140527|06/29/2010|N|||||
1|06/30/2020|A|31202339948317001000014052711||||||31000|33948|31700100|140527|06/29/2011|N|||||
1|06/30/2020|A|31202339948317001000014052712||||||31000|33948|31700100|140527|06/29/2012|N|||||
1|06/30/2020|A|31202339948317001000014052713||||||31000|33948|31700100|140527|06/29/2013|N|||||
1|06/30/2020|A|31202339948317001000014052714||||||31000|33948|31700100|140527|06/29/2014|N|||||
1|06/30/2020|A|31202339948317001000014052715||||||31000|33948|31700100|140527|06/29/2015|N|||||
1|06/30/2020|A|31202339948317001000014052716||||||31000|33948|31700100|140527|06/29/2016|N|||||
1|06/30/2020|A|31202339948317001000014052717||||||31000|33948|31700100|140527|06/29/2017|N|||||
1|06/30/2020|A|31202339948317001000014052718||||||31000|33948|31700100|140527|06/29/2018|N|||||
1|06/30/2020|A|31202339948317001000014052719||||||31000|33948|31700100|140527|06/29/2019|N|||||
1|06/30/2020|A|31202339948317001000014052720||||||31000|33948|31700100|140527|06/29/2020|N|||||
1|06/30/2020|A|31202339948317001000014052721||||||31000|33948|31700100|140527|06/29/2021|N|||||
1|06/30/2020|A|31202339948317001000018020500||||||31000|33948|31700100|180205|06/30/2021|N|||||
1|06/30/2020|A|31202339948317001000018508000||||||31000|33948|31700100|185080|06/30/2021|N|||||
1|06/30/2020|A|31202339948317001000019000000||||||31000|33948|31700100|190000|06/30/2021|N|||||
1|06/30/2020|A|31202339948317001000031032200||||||31000|33948|31700100|310322|06/30/2021|N|||||
1|06/30/2020|A|31202535001000000000000000000||||||31000|53500||||N|||||
1|06/30/2020|A|31202535001311005000000150000||||||31000|53500|31100500|001500|06/30/2021|N|||||
1|06/30/2020|A|31202535001311005000000180000||||||31000|53500|31100500|001800|06/30/2021|N|||||
1|06/30/2020|A|31202535001311005000000370000||||||31000|53500|31100500|003700|06/30/2021|N|||||
1|06/30/2020|A|31202535001311005000001000000||||||31000|53500|31100500|010000|06/30/2021|Y|||||
1|06/30/2020|A|31202535001311005000003000000||||||31000|53500|31100500|030000|06/30/2021|Y|||||
1|06/30/2020|A|31202535001311005000004000000||||||31000|53500|31100500|040000|06/30/2021|Y|||||
1|06/30/2020|A|31202535001311005000006000000||||||31000|53500|31100500|060000|06/30/2021|N|||||
1|06/30/2020|A|31202535001311005000009101000||||||31000|53500|31100500|091010|06/30/2021|N|||||
1|06/30/2020|A|31202535001311005000010077700||||||31000|53500|31100500|100777|06/30/2021|N|||||
1|06/30/2020|A|31202535001311005000010324100||||||31000|53500|31100500|103241|06/30/2021|N|||||
1|06/30/2020|A|31202535001311005000010704000||||||31000|53500|31100500|107040|06/30/2021|N|||||
1|06/30/2020|A|31202535001311005000018005600||||||31000|53500|31100500|180056|06/30/2021|N|||||
1|06/30/2020|A|31202535001311005000021000300||||||31000|53500|31100500|210003|06/30/2021|N|||||
1|06/30/2020|A|31202535001311005000021001400||||||31000|53500|31100500|210014|06/30/2021|N|||||
1|06/30/2020|A|31202535001311005000021002300||||||31000|53500|31100500|210023|06/30/2021|N|||||
1|06/30/2020|A|31202535001311006000010704000||||||31000|53500|31100600|107040|06/30/2021|N|||||
1|06/30/2020|A|31202750001000000000000000000||||||31000|75000||||N|||||
1|06/30/2020|A|31202750001317001000000050400||||||31000|75000|31700100|000504|06/30/2021|N|||||
1|06/30/2020|A|31202750001317001000000070000||||||31000|75000|31700100|000700|06/30/2021|N|||||
1|06/30/2020|A|31202750001317001000000150000||||||31000|75000|31700100|001500|06/30/2021|N|||||
1|06/30/2020|A|31202750001317001000000151000||||||31000|75000|31700100|001510|06/30/2021|N|||||
1|06/30/2020|A|31202750001317001000000180000||||||31000|75000|31700100|001800|06/30/2021|N|||||
1|06/30/2020|A|31202750001317001000000370000||||||31000|75000|31700100|003700|06/30/2021|N|||||
1|06/30/2020|A|31202750001317001000000380000||||||31000|75000|31700100|003800|06/30/2021|N|||||
1|06/30/2020|A|31202750001317001000001000000||||||31000|75000|31700100|010000|06/30/2021|Y|||||
1|06/30/2020|A|31202750001317001000003000000||||||31000|75000|31700100|030000|06/30/2021|N|||||
1|06/30/2020|A|31202750001317001000004000000||||||31000|75000|31700100|040000|06/30/2021|N|||||
1|06/30/2020|A|31202750001317001000010077700||||||31000|75000|31700100|100777|06/30/2021|N|||||
1|06/30/2020|A|31202750001317001000010324100||||||31000|75000|31700100|103241|06/30/2021|N|||||
1|06/30/2020|A|31202750001317001000010500900||||||31000|75000|31700100|105009|06/30/2021|N|||||
1|06/30/2020|A|31202750001317001000010515000||||||31000|75000|31700100|105150|06/30/2021|N|||||
1|06/30/2020|A|31202750001317001000010515200||||||31000|75000|31700100|105152|06/30/2021|Y|||||
1|06/30/2020|A|31202750001317001000010515300||||||31000|75000|31700100|105153|06/30/2021|N|||||
1|06/30/2020|A|31202750001317001000010515400||||||31000|75000|31700100|105154|06/30/2021|Y|||||
1|06/30/2020|A|31202750001317001000010515500||||||31000|75000|31700100|105155|06/30/2021|N|||||
1|06/30/2020|A|31202750001317001000010515600||||||31000|75000|31700100|105156|06/30/2021|Y|||||
1|06/30/2020|A|31202750001317001000010515800||||||31000|75000|31700100|105158|06/30/2021|N|||||
1|06/30/2020|A|31202750001317001000010704000||||||31000|75000|31700100|107040|06/30/2021|N|||||
1|06/30/2020|A|31202750001317001000010988900||||||31000|75000|31700100|109889|06/30/2021|N|||||
1|06/30/2020|A|31202750001317001000014052707||||||31000|75000|31700100|140527|06/29/2007|N|||||
1|06/30/2020|A|31202750001317001000014052709||||||31000|75000|31700100|140527|06/29/2009|N|||||
1|06/30/2020|A|31202750001317001000018001000||||||31000|75000|31700100|180010|06/30/2021|N|||||
1|06/30/2020|A|31202750001317001000018020000||||||31000|75000|31700100|180200|06/30/2021|N|||||
1|06/30/2020|A|31202750001317001000018109300||||||31000|75000|31700100|181093|06/30/2021|N|||||
1|06/30/2020|A|31202750001317001000018508000||||||31000|75000|31700100|185080|06/30/2021|N|||||
1|06/30/2020|A|31202750001317001000021000300||||||31000|75000|31700100|210003|06/30/2021|N|||||
1|06/30/2020|A|31202750001317001000021002400||||||31000|75000|31700100|210024|06/30/2021|N|||||
1|06/30/2020|A|31202750001317001000022003000||||||31000|75000|31700100|220030|06/30/2021|N|||||
1|06/30/2020|A|31502510060000000000000000000||||||31000|51000||||N|||||
1|06/30/2020|A|31502510060317001000000010000||||||31000|51000|31700100|000100|06/30/2021|N|||||
1|06/30/2020|A|31502510060317001000000040000||||||31000|51000|31700100|000400|06/30/2021|N|||||
1|06/30/2020|A|31502510060317001000000150000||||||31000|51000|31700100|001500|06/30/2021|N|||||
1|06/30/2020|A|31502510060317001000000151000||||||31000|51000|31700100|001510|06/30/2021|N|||||
1|06/30/2020|A|31502510060317001000000180000||||||31000|51000|31700100|001800|06/30/2021|N|||||
1|06/30/2020|A|31502510060317001000000370000||||||31000|51000|31700100|003700|06/30/2021|N|||||
1|06/30/2020|A|31502510060317001000001000000||||||31000|51000|31700100|010000|06/30/2021|Y|||||
1|06/30/2020|A|31502510060317001000003000000||||||31000|51000|31700100|030000|06/30/2021|Y|||||
1|06/30/2020|A|31502510060317001000004000000||||||31000|51000|31700100|040000|06/30/2021|N|||||
1|06/30/2020|A|31502510060317001000006000000||||||31000|51000|31700100|060000|06/30/2021|N|||||
1|06/30/2020|A|31502510060317001000010077700||||||31000|51000|31700100|100777|06/30/2021|N|||||
1|06/30/2020|A|31502510060317001000010324100||||||31000|51000|31700100|103241|06/30/2021|N|||||
1|06/30/2020|A|31502510060317001000010704000||||||31000|51000|31700100|107040|06/30/2021|N|||||
1|06/30/2020|A|31502510060317001000010788800||||||31000|51000|31700100|107888|06/30/2021|N|||||
1|06/30/2020|A|31502510060317001000018004900||||||31000|51000|31700100|180049|06/30/2021|N|||||
1|06/30/2020|A|31502510060317001000018020500||||||31000|51000|31700100|180205|06/30/2021|N|||||
1|06/30/2020|A|31502510060317001000018109300||||||31000|51000|31700100|181093|06/30/2021|N|||||
1|06/30/2020|A|31502510060317001000018508000||||||31000|51000|31700100|185080|06/30/2021|N|||||
1|06/30/2020|A|31502510060317001000021000300||||||31000|51000|31700100|210003|06/30/2021|N|||||
1|06/30/2020|A|31502510060317001000021002400||||||31000|51000|31700100|210024|06/30/2021|N|||||
1|06/30/2020|A|31502510060317001000022002000||||||31000|51000|31700100|220020|06/30/2021|N|||||
1|06/30/2020|A|31502510060317001000031032200||||||31000|51000|31700100|310322|06/30/2021|N|||||
1|06/30/2020|A|36502510020000000000000000000||||||36000|51001||||N|||||
1|06/30/2020|A|36502510020360100000000010000||||||36000|51001|36010000|000100|06/30/2021|N|||||
1|06/30/2020|A|36502510020360100000000040000||||||36000|51001|36010000|000400|06/30/2021|N|||||
1|06/30/2020|A|36502510020360100000000050000||||||36000|51001|36010000|000500|06/30/2021|N|||||
1|06/30/2020|A|36502510020360100000000150000||||||36000|51001|36010000|001500|06/30/2021|N|||||
1|06/30/2020|A|36502510020360100000000180000||||||36000|51001|36010000|001800|06/30/2021|N|||||
1|06/30/2020|A|36502510020360100000000190200||||||36000|51001|36010000|001902|06/30/2021|N|||||
1|06/30/2020|A|36502510020360100000000190300||||||36000|51001|36010000|001903|06/30/2021|N|||||
1|06/30/2020|A|36502510020360100000000190400||||||36000|51001|36010000|001904|06/30/2021|N|||||
1|06/30/2020|A|36502510020360100000000200000||||||36000|51001|36010000|002000|06/30/2021|N|||||
1|06/30/2020|A|36502510020360100000000250000||||||36000|51001|36010000|002500|06/30/2021|N|||||
1|06/30/2020|A|36502510020360100000000280100||||||36000|51001|36010000|002801|06/30/2021|N|||||
1|06/30/2020|A|36502510020360100000000290000||||||36000|51001|36010000|002900|06/30/2021|N|||||
1|06/30/2020|A|36502510020360100000000370000||||||36000|51001|36010000|003700|06/30/2021|N|||||
1|06/30/2020|A|36502510020360100000000400000||||||36000|51001|36010000|004000|06/30/2021|N|||||
1|06/30/2020|A|36502510020360100000000400100||||||36000|51001|36010000|004001|06/30/2021|N|||||
1|06/30/2020|A|36502510020360100000000500100||||||36000|51001|36010000|005001|06/30/2021|N|||||
1|06/30/2020|A|36502510020360100000001000000||||||36000|51001|36010000|010000|06/30/2021|Y|||||
1|06/30/2020|A|36502510020360100000003000000||||||36000|51001|36010000|030000|06/30/2021|Y|||||
1|06/30/2020|A|36502510020360100000004000000||||||36000|51001|36010000|040000|06/30/2021|N|||||
1|06/30/2020|A|36502510020360100000006000000||||||36000|51001|36010000|060000|06/30/2021|N|||||
1|06/30/2020|A|36502510020360100000010002100||||||36000|51001|36010000|100021|06/30/2021|N|||||
1|06/30/2020|A|36502510020360100000010056500||||||36000|51001|36010000|100565|06/30/2021|N|||||
1|06/30/2020|A|36502510020360100000010077700||||||36000|51001|36010000|100777|06/30/2021|N|||||
1|06/30/2020|A|36502510020360100000010174000||||||36000|51001|36010000|101740|06/30/2021|N|||||
1|06/30/2020|A|36502510020360100000010174100||||||36000|51001|36010000|101741|06/30/2021|N|||||
1|06/30/2020|A|36502510020360100000010237800||||||36000|51001|36010000|102378|06/30/2021|N|||||
1|06/30/2020|A|36502510020360100000010238000||||||36000|51001|36010000|102380|06/30/2021|N|||||
1|06/30/2020|A|36502510020360100000010238100||||||36000|51001|36010000|102381|06/30/2021|N|||||
1|06/30/2020|A|36502510020360100000010238200||||||36000|51001|36010000|102382|06/30/2021|N|||||
1|06/30/2020|A|36502510020360100000010238300||||||36000|51001|36010000|102383|06/30/2021|N|||||
1|06/30/2020|A|36502510020360100000010238800||||||36000|51001|36010000|102388|06/30/2021|N|||||
1|06/30/2020|A|36502510020360100000010324100||||||36000|51001|36010000|103241|06/30/2021|N|||||
1|06/30/2020|A|36502510020360100000010329000||||||36000|51001|36010000|103290|06/30/2021|Y|||||
1|06/30/2020|A|36502510020360100000010388400||||||36000|51001|36010000|103884|06/30/2021|N|||||
1|06/30/2020|A|36502510020360100000010508400||||||36000|51001|36010000|105084|06/30/2021|N|||||
1|06/30/2020|A|36502510020360100000010528100||||||36000|51001|36010000|105281|06/30/2021|N|||||
1|06/30/2020|A|36502510020360100000010704000||||||36000|51001|36010000|107040|06/30/2021|N|||||
1|06/30/2020|A|36502510020360100000018009200||||||36000|51001|36010000|180092|06/30/2021|N|||||
1|06/30/2020|A|36502510020360100000018100100||||||36000|51001|36010000|181001|06/30/2021|N|||||
1|06/30/2020|A|36502510020360100000018100300||||||36000|51001|36010000|181003|06/30/2021|N|||||
1|06/30/2020|A|36502510020360100000018136800||||||36000|51001|36010000|181368|06/30/2021|N|||||
1|06/30/2020|A|36502510020360100000019000000||||||36000|51001|36010000|190000|06/30/2021|N|||||
1|06/30/2020|A|36502510020360100000021000300||||||36000|51001|36010000|210003|06/30/2021|N|||||
1|06/30/2020|A|36502510020360100000021002300||||||36000|51001|36010000|210023|06/30/2021|N|||||
1|06/30/2020|A|36502510020360100000022003000||||||36000|51001|36010000|220030|06/30/2021|N|||||
1|06/30/2020|A|37101000286000000000000000000||||||37000|00070||||N|||||
1|06/30/2020|A|37101000286370101000000040000||||||37000|00070|37010100|000400|06/30/2021|N|||||
1|06/30/2020|A|37101000286370101000000050000||||||37000|00070|37010100|000500|06/30/2021|N|||||
1|06/30/2020|A|37101000286370101000000111100||||||37000|00070|37010100|001111|06/30/2021|N|||||
1|06/30/2020|A|37101000286370101000000130000||||||37000|00070|37010100|001300|06/30/2021|N|||||
1|06/30/2020|A|37101000286370101000000130300||||||37000|00070|37010100|001303|06/30/2021|N|||||
1|06/30/2020|A|37101000286370101000000130800||||||37000|00070|37010100|001308|06/30/2021|N|||||
1|06/30/2020|A|37101000286370101000000150000||||||37000|00070|37010100|001500|06/30/2021|N|||||
1|06/30/2020|A|37101000286370101000000151700||||||37000|00070|37010100|001517|06/30/2021|N|||||
1|06/30/2020|A|37101000286370101000000180000||||||37000|00070|37010100|001800|06/30/2021|N|||||
1|06/30/2020|A|37101000286370101000000470000||||||37000|00070|37010100|004700|06/30/2021|N|||||
1|06/30/2020|A|37101000286370101000001000000||||||37000|00070|37010100|010000|06/30/2021|Y|||||
1|06/30/2020|A|37101000286370101000003000000||||||37000|00070|37010100|030000|06/30/2021|Y|||||
1|06/30/2020|A|37101000286370101000004000000||||||37000|00070|37010100|040000|06/30/2021|Y|||||
1|06/30/2020|A|37101000286370101000010056500||||||37000|00070|37010100|100565|06/30/2021|N|||||
1|06/30/2020|A|37101000286370101000010324100||||||37000|00070|37010100|103241|06/30/2021|N|||||
1|06/30/2020|A|37101000286370101000010704000||||||37000|00070|37010100|107040|06/30/2021|N|||||
1|06/30/2020|A|37101000286370101000010803700||||||37000|00070|37010100|108037|06/30/2021|N|||||
1|06/30/2020|A|37101000286370101000018109400||||||37000|00070|37010100|181094|06/30/2021|N|||||
1|06/30/2020|A|37101000286370102000000130000||||||37000|00070|37010200|001300|06/30/2021|N|||||
1|06/30/2020|A|37101000286370102000000130300||||||37000|00070|37010200|001303|06/30/2021|N|||||
1|06/30/2020|A|37101000286370102000000130800||||||37000|00070|37010200|001308|06/30/2021|N|||||
1|06/30/2020|A|37101000286370102000000151700||||||37000|00070|37010200|001517|06/30/2021|N|||||
1|06/30/2020|A|37101000286370102000000180000||||||37000|00070|37010200|001800|06/30/2021|N|||||
1|06/30/2020|A|37101000286370103000000130000||||||37000|00070|37010300|001300|06/30/2021|N|||||
1|06/30/2020|A|37101000286370103000000130300||||||37000|00070|37010300|001303|06/30/2021|N|||||
1|06/30/2020|A|37101000286370103000000130800||||||37000|00070|37010300|001308|06/30/2021|N|||||
1|06/30/2020|A|37101000286370103000000151700||||||37000|00070|37010300|001517|06/30/2021|N|||||
1|06/30/2020|A|37101000286370103000000180000||||||37000|00070|37010300|001800|06/30/2021|N|||||
1|06/30/2020|A|37101000286370104000000130800||||||37000|00070|37010400|001308|06/30/2021|N|||||
1|06/30/2020|A|37101000286371004000000130800||||||37000|00070|37100400|001308|06/30/2021|N|||||
1|06/30/2020|A|37101000286371004000000150000||||||37000|00070|37100400|001500|06/30/2021|N|||||
1|06/30/2020|A|37101000286371004000000160000||||||37000|00070|37100400|001600|06/30/2021|N|||||
1|06/30/2020|A|37101000286371004000000180000||||||37000|00070|37100400|001800|06/30/2021|N|||||
1|06/30/2020|A|37101000286371004000001000000||||||37000|00070|37100400|010000|06/30/2021|Y|||||
1|06/30/2020|A|37101000286371004000004000000||||||37000|00070|37100400|040000|06/30/2021|N|||||
1|06/30/2020|A|37101000286371004000008200220||||||37000|00070|37100400|082002|06/29/2020|N|||||
1|06/30/2020|A|37101000286371004000008304515||||||37000|00070|37100400|083045|06/29/2015|N|||||
1|06/30/2020|A|37101000286371004000008410814||||||37000|00070|37100400|084108|06/29/2014|N|||||
1|06/30/2020|A|37101000286371004000008410815||||||37000|00070|37100400|084108|06/29/2015|N|||||
1|06/30/2020|A|37101000286371004000008411020||||||37000|00070|37100400|084110|06/29/2020|N|||||
1|06/30/2020|A|37101000286371004000008804018||||||37000|00070|37100400|088040|06/29/2018|N|||||
1|06/30/2020|A|37101000286371004000008804019||||||37000|00070|37100400|088040|06/29/2019|N|||||
1|06/30/2020|A|37101000286371004000010077700||||||37000|00070|37100400|100777|06/30/2021|N|||||
1|06/30/2020|A|37101000286371004000010388700||||||37000|00070|37100400|103887|06/30/2021|N|||||
1|06/30/2020|A|37101000286371004000010704000||||||37000|00070|37100400|107040|06/30/2021|N|||||
1|06/30/2020|A|37101000286371004000010998300||||||37000|00070|37100400|109983|06/30/2021|N|||||
1|06/30/2020|A|37101000286371004000014014020||||||37000|00070|37100400|140140|06/29/2020|N|||||
1|06/30/2020|A|37101000286371004000014112817||||||37000|00070|37100400|141128|06/29/2017|N|||||
1|06/30/2020|A|37101000286371004000014112818||||||37000|00070|37100400|141128|06/29/2018|N|||||
1|06/30/2020|A|37101000286371507000000130800||||||37000|00070|37150700|001308|06/30/2021|N|||||
1|06/30/2020|A|37101000286371507000000180000||||||37000|00070|37150700|001800|06/30/2021|N|||||
1|06/30/2020|A|37101000286371507000001000000||||||37000|00070|37150700|010000|06/30/2021|Y|||||
1|06/30/2020|A|37101000286371507000004000000||||||37000|00070|37150700|040000|06/30/2021|N|||||
1|06/30/2020|A|37101000286371507000010077700||||||37000|00070|37150700|100777|06/30/2021|N|||||
1|06/30/2020|A|37101000286371507000010704000||||||37000|00070|37150700|107040|06/30/2021|N|||||
1|06/30/2020|A|37101000286372001000000040000||||||37000|00070|37200100|000400|06/30/2021|N|||||
